"","tconst","movielensid","primaryTitle","startYear","runtimeMinutes"
"21442","tt2937696",156371,"everybody wants some!!",2016,"117"
"21443","tt2937898",118898,"a most violent year",2014,"125"
"21444","tt2938416",136894,"all this mayhem",2014,"104"
"21445","tt2938956",142032,"the transporter refueled",2015,"96"
"21446","tt2940280",136928,"viktor",2014,"134"
"21447","tt2940482",139319,"american justice",2017,"83"
"21448","tt2941330",112610,"klumpfisken",2014,"100"
"21449","tt2941396",162514,"endgame",2015,"90"
"21450","tt2942196",140100,"brothers of war",2015,"108"
"21451","tt2942512",126781,"our sunhi",2013,"88"
"21452","tt2942522",110337,"moebius",2013,"89"
"21453","tt2955096",114760,"happy christmas",2014,"82"
"21454","tt2955316",109971,"spanish affair",2014,"98"
"21455","tt2956666",153422,"risto räppääjä ja liukas lennart",2014,"80"
"21456","tt2956808",112921,"once my mother",2013,"75"
"21457","tt2957760",170901,"extortion",2017,"108"
"21458","tt2957774",144370,"the white storm",2013,"140"
"21459","tt2960048",176027,"what a fuck am i doing on this battlefield",2013,"53"
"21460","tt2960270",126560,"love steaks",2013,"89"
"21461","tt2960450",114248,"the galapagos affair: satan came to eden",2013,"120"
"21462","tt2960930",115471,"extraterrestrial",2014,"101"
"21463","tt2961890",120284,"rocks in my pockets",2014,"88"
"21464","tt2962726",121235,"the anomaly",2014,"97"
"21465","tt2962876",131920,"the road within",2014,"100"
"21466","tt2962984",169168,"girlfriend's day",2017,"65"
"21467","tt2963344",136820,"grace",2014,"95"
"21468","tt2964120",151414,"wood job!",2014,"116"
"21469","tt2965412",120392,"comet",2014,"91"
"21470","tt2965466",142598,"last shift",2014,"90"
"21471","tt2965842",120122,"raspberry boat refugee",2014,"94"
"21472","tt2966728",168850,"enemy empire",2013,"97"
"21473","tt2966760",139606,"pantani: the accidental death of a cyclist",2014,"96"
"21474","tt2966934",148781,"under the electric sky",2014,"85"
"21475","tt2967006",113064,"the trip to italy",2014,"108"
"21476","tt2967008",136654,"the face of an angel",2014,"101"
"21477","tt2967224",133798,"hot pursuit",2015,"87"
"21478","tt2967286",162982,"steins gate the movie: load region of déjà vu",2013,"90"
"21479","tt2967578",144580,"secretly, greatly",2013,"124"
"21480","tt2967988",115721,"they have escaped",2014,"102"
"21481","tt2968804",116419,"drive hard",2014,"92"
"21482","tt2969050",107338,"dampfnudelblues",2013,"95"
"21483","tt2969522",144524,"montage",2013,"120"
"21484","tt2969656",144532,"cold eyes",2013,"119"
"21485","tt2969776",110063,"le crocodile du botswanga",2014,"90"
"21486","tt2971990",175677,"the foxy merkins",2013,"81"
"21487","tt2972098",167020,"a fuller life",2013,"80"
"21488","tt2972362",144398,"hwayi: a monster boy",2013,"126"
"21489","tt3027716",164532,"crossing point",2016,"92"
"21490","tt3028018",148978,"blue exorcist: the movie",2012,"88"
"21491","tt3028412",131162,"por un puñado de besos",2014,"98"
"21492","tt3029476",139317,"pressure",2015,"91"
"21493","tt3029556",131444,"rurouni kenshin: the legend ends",2014,"134"
"21494","tt3029558",131446,"rurouni kenshin: kyoto inferno",2014,"138"
"21495","tt3029626",162750,"my class",2013,"92"
"21496","tt3030580",148960,"winning dad",2015,"95"
"21497","tt3030970",138802,"ninja immovable heart",2014,"97"
"21498","tt3032028",127254,"inbetween worlds",2014,"98"
"21499","tt3032282",143703,"eden",2014,"90"
"21500","tt3032780",163016,"bending the rules",2013,"94"
"21501","tt3033080",136676,"extinction",2014,"103"
"21502","tt3033948",131820,"echoes",2014,"93"
"21503","tt3034258",109945,"meu passado me condena: o filme",2013,"102"
"21504","tt3036548",133749,"reminiscence: the beginning",2014,"100"
"21505","tt3037028",169082,"the clearstream affair",2014,"106"
"21506","tt3037164",168654,"kills on wheels",2016,"103"
"21507","tt3037582",151915,"the guide",2014,"122"
"21508","tt3038142",140856,"inner demons",2014,"85"
"21509","tt3038708",143361,"iron sky: the coming race",2018,"\N"
"21510","tt3039378",169742,"zombie fever",2013,"\N"
"21511","tt3039472",155539,"return to return to nuke 'em high aka vol. 2",2017,"72"
"21512","tt3040216",151627,"all mistakes buried",2015,"84"
"21513","tt3040224",157336,"smothered",2016,"96"
"21514","tt3040964",137857,"the jungle book",2016,"106"
"21515","tt3042408",114494,"who am i",2014,"102"
"21516","tt3042626",129943,"asthma",2014,"90"
"21517","tt3042800",133602,"nightingale",2014,"83"
"21518","tt3042926",153919,"atharintiki daaredi",2013,"170"
"21519","tt3043252",169482,"parched",2015,"116"
"21520","tt3043630",139889,"tiny times 1.0",2013,"116"
"21521","tt3044244",128518,"the wonders",2014,"110"
"21522","tt3044782",166574,"tuhog",2013,"\N"
"21523","tt3045616",125914,"mortdecai",2015,"107"
"21524","tt3046062",163683,"getúlio",2014,"101"
"21525","tt3054038",176245,"deep hearts",1981,"\N"
"21526","tt3054798",148964,"memories of the sword",2015,"120"
"21527","tt3055402",145088,"superbob",2015,"82"
"21528","tt3056858",146864,"un ragazzo d'oro",2014,"102"
"21529","tt3057572",152075,"of mind and music",2014,"98"
"21530","tt3057718",109038,"schooled: the price of college sports",2013,"85"
"21531","tt3057836",134869,"documented",2013,"89"
"21532","tt3058674",157059,"vanish",2015,"79"
"21533","tt3058906",175349,"cru",2014,"85"
"21534","tt3059656",140313,"no one's child",2014,"95"
"21535","tt3059816",151591,"the wannabe",2015,"90"
"21536","tt3060492",115770,"before i disappear",2014,"93"
"21537","tt3060670",141464,"the new black",2013,"80"
"21538","tt3061222",172701,"alcoholist",2016,"105"
"21539","tt3061534",131029,"mara and the firebringer",2015,"90"
"21540","tt3061836",132130,"cub",2014,"84"
"21541","tt3062096",165101,"inferno",2016,"121"
"21542","tt3062414",133543,"dirty hands",2014,"84"
"21543","tt3062742",143886,"break point",2014,"90"
"21544","tt3062880",116839,"gett: the trial of viviane amsalem",2014,"115"
"21545","tt3062922",169686,"eu maior",2013,"90"
"21546","tt3062976",139608,"learning to drive",2014,"90"
"21547","tt3063462",139213,"if i had wings",2013,"89"
"21548","tt3063470",149739,"nintendo quest",2015,"91"
"21549","tt3063516",106062,"bad grandpa",2013,"92"
"21550","tt3064298",132660,"man up",2015,"88"
"21551","tt3064356",143005,"the beat beneath my feet",2014,"91"
"21552","tt3064620",164861,"isabelle dances into the spotlight",2014,"100"
"21553","tt3065132",141926,"he named me malala",2015,"88"
"21554","tt3065204",159858,"the conjuring 2",2016,"134"
"21555","tt3066270",134563,"sole a catinelle",2013,"87"
"21556","tt3066630",127311,"the forbidden room",2015,"130"
"21557","tt3067274",142444,"the editor",2014,"95"
"21558","tt3068192",118117,"grace: the possession",2014,"87"
"21559","tt3068194",155874,"love & friendship",2016,"90"
"21560","tt3097490",120114,"summertime",2014,"90"
"21561","tt3098306",138214,"french women",2014,"116"
"21562","tt3099498",114670,"tusk",2014,"102"
"21563","tt3100274",157671,"manhattan night",2016,"113"
"21564","tt3100636",116495,"52 tuesdays",2013,"114"
"21565","tt3100678",158103,"house of manson",2014,"98"
"21566","tt3101132",142695,"ghoul",2015,"86"
"21567","tt3102356",160227,"what now? remind me",2013,"164"
"21568","tt3102440",141864,"børning",2014,"89"
"21569","tt3102458",126773,"story of my death",2013,"148"
"21570","tt3102906",126789,"when evening falls on bucharest or metabolism",2013,"89"
"21571","tt3103166",159099,"the masked saint",2016,"105"
"21572","tt3103318",130344,"coast of death",2013,"81"
"21573","tt3103326",127443,"manakamana",2013,"118"
"21574","tt3103412",136688,"private number",2014,"95"
"21575","tt3103564",171137,"looking for light: jane bown",2014,"90"
"21576","tt3103576",132993,"love is the perfect crime",2013,"110"
"21577","tt3104078",107612,"wnuf halloween special",2013,"83"
"21578","tt3104102",141442,"the silly ones and the stupid ones",2014,"91"
"21579","tt3104304",122319,"ice soldiers",2013,"95"
"21580","tt3104572",148791,"paris follies",2014,"98"
"21581","tt3104818",115678,"like sunday, like rain",2014,"104"
"21582","tt3104930",132422,"da sweet blood of jesus",2014,"123"
"21583","tt3105008",144702,"tales from the dark part 2",2013,"90"
"21584","tt3105350",127658,"vychislitel",2014,"82"
"21585","tt3105418",110966,"garden lovers",2014,"73"
"21586","tt3106120",136626,"see no evil 2",2014,"90"
"21587","tt3106314",175963,"the jazz loft according to w. eugene smith",2015,"87"
"21588","tt3106846",110171,"gabrielle",2013,"104"
"21589","tt3106868",117531,"watermark",2013,"92"
"21590","tt3106946",168296,"unbreakable: the western states 100",2012,"106"
"21591","tt3107070",129233,"believe me",2014,"93"
"21592","tt3107708",138452,"foreign bodies",2013,"98"
"21593","tt3108158",114436,"the world of kanako",2014,"118"
"21594","tt3108244",164695,"capsule",2015,"91"
"21595","tt3108430",114280,"misconception",2014,"93"
"21596","tt3108604",142246,"american poltergeist",2015,"93"
"21597","tt3108840",151371,"being ginger",2013,"69"
"21598","tt3109072",167310,"the caretaker",2016,"80"
"21599","tt3110770",130069,"road hard",2015,"98"
"21600","tt3110958",159093,"now you see me 2",2016,"129"
"21601","tt3110960",112890,"jimmy's hall",2014,"109"
"21602","tt3111486",143555,"american beach house",2015,"90"
"21603","tt3111626",135238,"the sky above us",2015,"97"
"21604","tt3112654",132551,"mea culpa",2014,"90"
"21605","tt3112900",147680,"salomé",2013,"81"
"21606","tt3112966",132066,"luton",2013,"100"
"21607","tt3113448",156390,"all stars",2014,"98"
"21608","tt3113456",152680,"doomed: the untold story of roger corman's the fantastic four",2015,"85"
"21609","tt3113696",169880,"don't kill it",2016,"83"
"21610","tt3114132",111517,"10.000 km",2014,"99"
"21611","tt3115242",147060,"the conquerors",2013,"96"
"21612","tt3115712",117432,"the heart machine",2014,"85"
"21613","tt3117504",143456,"argo 2",2015,"91"
"21614","tt3118442",174677,"the gateway",2015,"74"
"21615","tt3118452",144482,"circle",2015,"87"
"21616","tt3118696",129909,"club sandwich",2013,"82"
"21617","tt3118874",144632,"back in time",2015,"95"
"21618","tt3119416",128425,"stray dogs",2013,"138"
"21619","tt3120054",130233,"take care",2014,"94"
"21620","tt3120794",155397,"'til madness do us part",2013,"227"
"21621","tt3120944",161147,"the book of daniel",2013,"90"
"21622","tt3121050",132563,"oktober november",2013,"114"
"21623","tt3121096",133863,"rags & tatters",2013,"87"
"21624","tt3121200",173493,"breakdown lane",2017,"76"
"21625","tt3121332",138258,"nasty baby",2015,"101"
"21626","tt3121434",174607,"yolki 3",2013,"100"
"21627","tt3121442",144592,"overheard 3",2014,"131"
"21628","tt3121562",148290,"spud 3: learning to fly",2014,"89"
"21629","tt3121604",146072,"duniyadari",2013,"142"
"21630","tt3122764",133865,"southern rites",2015,"87"
"21631","tt3122842",164105,"the automatic hate",2015,"97"
"21632","tt3124124",173653,"pelmeni",2013,"130"
"21633","tt3124456",140323,"memories",2013,"132"
"21634","tt3125220",128447,"little accidents",2014,"105"
"21635","tt3125324",117456,"beyond the lights",2014,"116"
"21636","tt3125472",112288,"coming home",2014,"109"
"21637","tt3125652",140777,"pasolini",2014,"84"
"21638","tt3127698",173965,"sanctuary",2015,"104"
"21639","tt3128900",117107,"miss meadows",2014,"88"
"21640","tt3129484",130638,"master of the universe",2013,"88"
"21641","tt3129564",110273,"diplomacy",2014,"84"
"21642","tt3130302",172185,"sucker",2015,"90"
"21643","tt3130734",136652,"phantom halo",2014,"87"
"21644","tt3130776",152451,"she's lost control",2014,"90"
"21645","tt3132094",120948,"millionaire dog",2014,"91"
"21646","tt3132632",134583,"misery loves comedy",2015,"94"
"21647","tt3132714",152185,"marie's story",2014,"95"
"21648","tt3133246",136726,"the last time you had fun",2014,"82"
"21649","tt3133722",134808,"no way jose",2015,"97"
"21650","tt3144098",144302,"commitment",2013,"113"
"21651","tt3144226",170683,"no man's island",2014,"93"
"21652","tt3144266",146268,"the last house on cemetery lane",2015,"82"
"21653","tt3144582",148919,"asesinos inocentes",2015,"95"
"21654","tt3144678",160810,"the journey",2014,"103"
"21655","tt3145220",128544,"hits",2014,"96"
"21656","tt3153634",168798,"wish",2013,"122"
"21657","tt3154310",161346,"walt before mickey",2015,"107"
"21658","tt3155242",133365,"partisan",2015,"94"
"21659","tt3155328",170937,"win it all",2017,"88"
"21660","tt3155604",108054,"the geographer drank his globe away",2013,"120"
"21661","tt3155654",160652,"hide and seek",2013,"107"
"21662","tt3157224",125630,"we still kill the old way",2014,"94"
"21663","tt3158416",127170,"here be dragons",2013,"79"
"21664","tt3158690",175651,"all superheroes must die 2: the last superhero",2016,"\N"
"21665","tt3159564",145130,"benim dünyam",2013,"100"
"21666","tt3159818",175211,"honeytrap",2014,"93"
"21667","tt3161960",142542,"nobody from nowhere",2014,"118"
"21668","tt3162938",139634,"the true cost",2015,"92"
"21669","tt3163080",161640,"hello, my name is frank",2014,"105"
"21670","tt3163304",133778,"the farewell party",2014,"95"
"21671","tt3163336",166185,"uncle nick",2015,"93"
"21672","tt3163364",167586,"top star",2013,"107"
"21673","tt3164198",133887,"ballet 422",2014,"75"
"21674","tt3164256",144716,"rock the kasbah",2015,"106"
"21675","tt3164988",115571,"the condemned",2013,"80"
"21676","tt3165552",154694,"ciudad delirio",2014,"99"
"21677","tt3165608",107704,"justin bieber's believe",2013,"92"
"21678","tt3165612",127140,"sleeping with other people",2015,"101"
"21679","tt3165630",161066,"the benefactor",2015,"93"
"21680","tt3168230",135288,"mr. holmes",2015,"104"
"21681","tt3168808",147744,"a murder in the park",2014,"91"
"21682","tt3169706",114028,"pride",2014,"119"
"21683","tt3169710",142360,"fool circle",2014,"90"
"21684","tt3169770",150995,"retribution",2015,"102"
"21685","tt3169780",144250,"mediastan",2013,"94"
"21686","tt3169832",154943,"incidencias",2015,"87"
"21687","tt3170624",169178,"clarisse or something about us",2015,"84"
"21688","tt3170832",140174,"room",2015,"118"
"21689","tt3170900",142883,"idealisten",2015,"114"
"21690","tt3170902",141050,"theeb",2014,"100"
"21691","tt3171176",169688,"painkillers",2015,"102"
"21692","tt3171764",130071,"nymph",2014,"94"
"21693","tt3171832",168554,"iboy",2017,"90"
"21694","tt3171886",137399,"hartenstraat",2014,"90"
"21695","tt3172126",161169,"undrafted",2016,"90"
"21696","tt3172520",129933,"sacro gra",2013,"95"
"21697","tt3172532",127196,"the diary of a teenage girl",2015,"102"
"21698","tt3173524",120923,"sotto una buona stella",2014,"106"
"21699","tt3173594",166755,"hacker",2016,"95"
"21700","tt3173910",154468,"hasee toh phasee",2014,"141"
"21701","tt3174376",159447,"before i wake",2016,"97"
"21702","tt3175038",112907,"ek villain",2014,"129"
"21703","tt3175480",159253,"miraklet i viskan",2015,"106"
"21704","tt3175888",169050,"dukhtar",2014,"93"
"21705","tt3175936",168436,"bei tou zou de na wu nian",2013,"111"
"21706","tt3176134",145122,"consequences",2014,"106"
"21707","tt3176980",168314,"be my cat: a film for anne",2015,"87"
"21708","tt3177316",114044,"honeymoon",2014,"87"
"21709","tt3177332",170989,"horror story",2013,"91"
"21710","tt3178174",155898,"giovanni's island",2014,"102"
"21711","tt3178822",105163,"ruins",2013,"57"
"21712","tt3179568",119068,"men, women & children",2014,"119"
"21713","tt3180440",166677,"feuten: het feestje",2013,"80"
"21714","tt3180640",169484,"10 minutes",2013,"93"
"21715","tt3180652",160698,"sonyeo",2013,"110"
"21716","tt3180912",163250,"the architect",2016,"95"
"21717","tt3181776",144760,"momentum",2015,"96"
"21718","tt3181822",128592,"the boy next door",2015,"91"
"21719","tt3181898",169098,"edgar allan poe's lighthouse keeper",2016,"88"
"21720","tt3181920",154186,"blackbird",2014,"99"
"21721","tt3182590",151633,"la sapienza",2014,"101"
"21722","tt3182596",142859,"factory girl",2013,"90"
"21723","tt3182620",170501,"bitter harvest",2017,"103"
"21724","tt3183630",135502,"boy and the world",2013,"80"
"21725","tt3183660",135143,"fantastic beasts and where to find them",2016,"133"
"21726","tt3183716",108885,"asier eta biok",2013,"94"
"21727","tt3184096",109226,"attila",2013,"85"
"21728","tt3184666",166263,"my feral heart",2016,"83"
"21729","tt3184934",117334,"the new girlfriend",2014,"108"
"21730","tt3197766",144182,"sha po lang 2",2015,"120"
"21731","tt3198000",170893,"teleios",2017,"89"
"21732","tt3198484",114340,"free range/ballad on approving of the world",2013,"104"
"21733","tt3198544",172355,"breakfast with jonny wilkinson",2013,"95"
"21734","tt3198698",142519,"hunter x hunter: the last mission",2013,"97"
"21735","tt3199456",114003,"the return to homs",2013,"94"
"21736","tt3200980",143464,"where hope grows",2014,"95"
"21737","tt3201722",149350,"lumberjack man",2015,"105"
"21738","tt3202098",167342,"lou! journal infime",2014,"104"
"21739","tt3202120",132608,"barbecue",2014,"98"
"21740","tt3202202",154474,"palm trees in the snow",2015,"163"
"21741","tt3202374",140104,"if you don't, i will",2014,"102"
"21742","tt3202408",127654,"relationship status: it's complicated",2014,"98"
